State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall
Gujarat,PORBANDAR,2004,Kharif,Bajra,3200.0,5600.0,1005.8
Gujarat,PORBANDAR,2004,Kharif,Cotton(lint),3200.0,7200.0,1005.8
Gujarat,PORBANDAR,2004,Kharif,Groundnut,85600.0,95400.0,1005.8
Gujarat,PORBANDAR,2004,Rabi,Wheat,7200.0,23800.0,1005.8
Gujarat,PORBANDAR,2004,Summer,Bajra,100.0,200.0,1005.8
Gujarat,PORBANDAR,2004,Summer,Groundnut,100.0,100.0,1005.8
Gujarat,PORBANDAR,2004,Whole Year,Onion,2000.0,60800.0,1005.8
Gujarat,RAJKOT,2004,Kharif,Bajra,32800.0,39000.0,1005.8
Gujarat,RAJKOT,2004,Kharif,Cotton(lint),202800.0,1068300.0,1005.8
Gujarat,RAJKOT,2004,Kharif,Groundnut,419800.0,329900.0,1005.8
Gujarat,RAJKOT,2004,Rabi,Wheat,36200.0,128400.0,1005.8
Gujarat,RAJKOT,2004,Summer,Bajra,100.0,100.0,1005.8
Gujarat,RAJKOT,2004,Summer,Groundnut,400.0,800.0,1005.8
Gujarat,RAJKOT,2004,Whole Year,Onion,5300.0,157900.0,1005.8
Gujarat,SABAR KANTHA,2004,Kharif,Bajra,14500.0,12400.0,1005.8
Gujarat,SABAR KANTHA,2004,Kharif,Cotton(lint),86100.0,293200.0,1005.8
Gujarat,SABAR KANTHA,2004,Kharif,Groundnut,44900.0,48500.0,1005.8
Gujarat,SABAR KANTHA,2004,Kharif,Rice,9700.0,16800.0,1005.8
Gujarat,SABAR KANTHA,2004,Rabi,Wheat,42700.0,101200.0,1005.8
Gujarat,SABAR KANTHA,2004,Summer,Bajra,3900.0,7700.0,1005.8
Gujarat,SABAR KANTHA,2004,Summer,Groundnut,2000.0,2300.0,1005.8
Gujarat,SABAR KANTHA,2004,Whole Year,Onion,100.0,1900.0,1005.8
Gujarat,SABAR KANTHA,2004,Whole Year,Potato,3800.0,87900.0,1005.8
Gujarat,SURAT,2004,Kharif,Bajra,200.0,200.0,1005.8
Gujarat,SURAT,2004,Kharif,Cotton(lint),7000.0,18000.0,1005.8
Gujarat,SURAT,2004,Kharif,Groundnut,7800.0,8200.0,1005.8
Gujarat,SURAT,2004,Kharif,Rice,79300.0,141000.0,1005.8
Gujarat,SURAT,2004,Rabi,Wheat,5500.0,13300.0,1005.8
Gujarat,SURAT,2004,Summer,Bajra,100.0,100.0,1005.8
Gujarat,SURAT,2004,Summer,Groundnut,8700.0,15700.0,1005.8
Gujarat,SURAT,2004,Summer,Rice,4700.0,12200.0,1005.8
Gujarat,SURAT,2004,Whole Year,Onion,600.0,16800.0,1005.8
Gujarat,SURENDRANAGAR,2004,Kharif,Bajra,64900.0,84700.0,1005.8
Gujarat,SURENDRANAGAR,2004,Kharif,Cotton(lint),407100.0,976000.0,1005.8
Gujarat,SURENDRANAGAR,2004,Kharif,Groundnut,22600.0,34200.0,1005.8
Gujarat,SURENDRANAGAR,2004,Rabi,Wheat,25500.0,52400.0,1005.8
Gujarat,SURENDRANAGAR,2004,Summer,Bajra,400.0,800.0,1005.8
Gujarat,SURENDRANAGAR,2004,Summer,Groundnut,600.0,1000.0,1005.8
Gujarat,SURENDRANAGAR,2004,Whole Year,Onion,800.0,24700.0,1005.8
Gujarat,VADODARA,2004,Kharif,Bajra,7700.0,7400.0,1005.8
Gujarat,VADODARA,2004,Kharif,Cotton(lint),172800.0,449900.0,1005.8
Gujarat,VADODARA,2004,Kharif,Groundnut,1700.0,1500.0,1005.8
Gujarat,VADODARA,2004,Kharif,Rice,52100.0,54300.0,1005.8
Gujarat,VADODARA,2004,Rabi,Wheat,16000.0,36000.0,1005.8
Gujarat,VADODARA,2004,Summer,Bajra,2900.0,5200.0,1005.8
Gujarat,VADODARA,2004,Summer,Groundnut,13600.0,22800.0,1005.8
Gujarat,VADODARA,2004,Whole Year,Onion,100.0,2900.0,1005.8
Gujarat,VADODARA,2004,Whole Year,Potato,500.0,14800.0,1005.8
Gujarat,VALSAD,2004,Kharif,Groundnut,100.0,100.0,1005.8
Gujarat,VALSAD,2004,Kharif,Rice,49100.0,89400.0,1005.8
Gujarat,VALSAD,2004,Rabi,Wheat,500.0,1300.0,1005.8
Gujarat,VALSAD,2004,Summer,Rice,100.0,300.0,1005.8
Gujarat,VALSAD,2004,Whole Year,Onion,100.0,2400.0,1005.8
Gujarat,AHMADABAD,2005,Kharif,Bajra,19300.0,15100.0,1316.4
Gujarat,AHMADABAD,2005,Kharif,Cotton(lint),170300.0,266100.0,1316.4
Gujarat,AHMADABAD,2005,Kharif,Groundnut,100.0,200.0,1316.4
Gujarat,AHMADABAD,2005,Kharif,Rice,94800.0,235500.0,1316.4
Gujarat,AHMADABAD,2005,Rabi,Wheat,108000.0,191900.0,1316.4
Gujarat,AHMADABAD,2005,Summer,Bajra,2900.0,7700.0,1316.4
Gujarat,AHMADABAD,2005,Summer,Rice,1000.0,2900.0,1316.4
Gujarat,AMRELI,2005,Kharif,Bajra,31600.0,55100.0,1316.4
Gujarat,AMRELI,2005,Kharif,Cotton(lint),148100.0,567100.0,1316.4
Gujarat,AMRELI,2005,Kharif,Groundnut,289000.0,303400.0,1316.4
Gujarat,AMRELI,2005,Rabi,Wheat,27000.0,88300.0,1316.4
Gujarat,AMRELI,2005,Summer,Bajra,600.0,1300.0,1316.4
Gujarat,AMRELI,2005,Summer,Groundnut,1200.0,2000.0,1316.4
Gujarat,AMRELI,2005,Whole Year,Onion,2000.0,58900.0,1316.4
Gujarat,ANAND,2005,Kharif,Bajra,28500.0,28300.0,1316.4
Gujarat,ANAND,2005,Kharif,Cotton(lint),3400.0,12800.0,1316.4
Gujarat,ANAND,2005,Kharif,Rice,82300.0,178500.0,1316.4
Gujarat,ANAND,2005,Rabi,Wheat,56000.0,121600.0,1316.4
Gujarat,ANAND,2005,Summer,Bajra,23000.0,53000.0,1316.4
Gujarat,ANAND,2005,Summer,Groundnut,400.0,700.0,1316.4
Gujarat,ANAND,2005,Summer,Rice,9100.0,27100.0,1316.4
Gujarat,ANAND,2005,Whole Year,Onion,200.0,4900.0,1316.4
Gujarat,ANAND,2005,Whole Year,Potato,4600.0,95500.0,1316.4
Gujarat,BANAS KANTHA,2005,Kharif,Bajra,195000.0,133200.0,1316.4
Gujarat,BANAS KANTHA,2005,Kharif,Cotton(lint),14600.0,58400.0,1316.4
Gujarat,BANAS KANTHA,2005,Kharif,Groundnut,17900.0,30900.0,1316.4
Gujarat,BANAS KANTHA,2005,Rabi,Wheat,46300.0,123100.0,1316.4
Gujarat,BANAS KANTHA,2005,Summer,Bajra,79700.0,180700.0,1316.4
Gujarat,BANAS KANTHA,2005,Summer,Groundnut,1600.0,2600.0,1316.4
Gujarat,BANAS KANTHA,2005,Whole Year,Potato,21800.0,675600.0,1316.4
Gujarat,BHARUCH,2005,Kharif,Bajra,3500.0,3800.0,1316.4
Gujarat,BHARUCH,2005,Kharif,Cotton(lint),148000.0,309300.0,1316.4
Gujarat,BHARUCH,2005,Kharif,Groundnut,600.0,1000.0,1316.4
Gujarat,BHARUCH,2005,Kharif,Rice,12900.0,18100.0,1316.4
Gujarat,BHARUCH,2005,Rabi,Wheat,17200.0,25100.0,1316.4
Gujarat,BHARUCH,2005,Summer,Bajra,400.0,900.0,1316.4
Gujarat,BHARUCH,2005,Summer,Groundnut,700.0,1200.0,1316.4
Gujarat,BHARUCH,2005,Summer,Rice,200.0,700.0,1316.4
Gujarat,BHAVNAGAR,2005,Kharif,Bajra,60200.0,139000.0,1316.4
Gujarat,BHAVNAGAR,2005,Kharif,Cotton(lint),224600.0,1062700.0,1316.4
Gujarat,BHAVNAGAR,2005,Kharif,Groundnut,134500.0,194000.0,1316.4
Gujarat,BHAVNAGAR,2005,Rabi,Wheat,31700.0,91000.0,1316.4
Gujarat,BHAVNAGAR,2005,Summer,Bajra,1200.0,2900.0,1316.4
Gujarat,BHAVNAGAR,2005,Summer,Groundnut,24600.0,38400.0,1316.4
Gujarat,BHAVNAGAR,2005,Whole Year,Onion,47900.0,1304400.0,1316.4
Gujarat,DANG,2005,Kharif,Groundnut,4600.0,8000.0,1316.4
Gujarat,DANG,2005,Kharif,Rice,15500.0,20900.0,1316.4
Gujarat,DANG,2005,Rabi,Wheat,200.0,500.0,1316.4
Gujarat,DANG,2005,Summer,Groundnut,400.0,700.0,1316.4
Gujarat,DOHAD,2005,Kharif,Cotton(lint),900.0,2700.0,1316.4
Gujarat,DOHAD,2005,Kharif,Groundnut,1500.0,2600.0,1316.4
Gujarat,DOHAD,2005,Kharif,Rice,44900.0,35800.0,1316.4
Gujarat,DOHAD,2005,Rabi,Wheat,34300.0,73400.0,1316.4
Gujarat,DOHAD,2005,Summer,Bajra,100.0,200.0,1316.4
Gujarat,DOHAD,2005,Summer,Groundnut,600.0,1000.0,1316.4
Gujarat,DOHAD,2005,Whole Year,Onion,700.0,19900.0,1316.4
Gujarat,GANDHINAGAR,2005,Kharif,Bajra,19700.0,21700.0,1316.4
Gujarat,GANDHINAGAR,2005,Kharif,Cotton(lint),15900.0,60700.0,1316.4
Gujarat,GANDHINAGAR,2005,Kharif,Groundnut,1900.0,3300.0,1316.4
Gujarat,GANDHINAGAR,2005,Kharif,Rice,10000.0,27200.0,1316.4
Gujarat,GANDHINAGAR,2005,Rabi,Wheat,25200.0,77600.0,1316.4
Gujarat,GANDHINAGAR,2005,Summer,Bajra,7400.0,18700.0,1316.4
Gujarat,GANDHINAGAR,2005,Summer,Groundnut,200.0,400.0,1316.4
Gujarat,GANDHINAGAR,2005,Summer,Rice,300.0,900.0,1316.4
Gujarat,GANDHINAGAR,2005,Whole Year,Potato,4800.0,109300.0,1316.4
Gujarat,JAMNAGAR,2005,Kharif,Bajra,21800.0,22700.0,1316.4
Gujarat,JAMNAGAR,2005,Kharif,Cotton(lint),92100.0,494500.0,1316.4
Gujarat,JAMNAGAR,2005,Kharif,Groundnut,426000.0,648400.0,1316.4
Gujarat,JAMNAGAR,2005,Rabi,Wheat,29100.0,79300.0,1316.4
Gujarat,JAMNAGAR,2005,Summer,Bajra,300.0,600.0,1316.4
Gujarat,JAMNAGAR,2005,Summer,Groundnut,2000.0,3300.0,1316.4
Gujarat,JAMNAGAR,2005,Whole Year,Onion,3800.0,105800.0,1316.4
Gujarat,JAMNAGAR,2005,Whole Year,Potato,1000.0,28400.0,1316.4
Gujarat,JUNAGADH,2005,Kharif,Bajra,15500.0,30000.0,1316.4
Gujarat,JUNAGADH,2005,Kharif,Cotton(lint),38100.0,262400.0,1316.4
Gujarat,JUNAGADH,2005,Kharif,Groundnut,399900.0,830400.0,1316.4
Gujarat,JUNAGADH,2005,Rabi,Wheat,109000.0,413900.0,1316.4
Gujarat,JUNAGADH,2005,Summer,Bajra,7300.0,16700.0,1316.4
Gujarat,JUNAGADH,2005,Summer,Groundnut,19500.0,35100.0,1316.4
Gujarat,JUNAGADH,2005,Whole Year,Onion,6300.0,185500.0,1316.4
Gujarat,KACHCHH,2005,Kharif,Bajra,52400.0,54900.0,1316.4
Gujarat,KACHCHH,2005,Kharif,Cotton(lint),40400.0,139300.0,1316.4
Gujarat,KACHCHH,2005,Kharif,Groundnut,23500.0,28000.0,1316.4
Gujarat,KACHCHH,2005,Rabi,Wheat,7900.0,20300.0,1316.4
Gujarat,KACHCHH,2005,Summer,Bajra,1000.0,2300.0,1316.4
Gujarat,KACHCHH,2005,Summer,Groundnut,10000.0,19300.0,1316.4
Gujarat,KACHCHH,2005,Whole Year,Onion,800.0,23100.0,1316.4
Gujarat,KACHCHH,2005,Whole Year,Potato,300.0,10000.0,1316.4
Gujarat,KHEDA,2005,Kharif,Bajra,52500.0,60700.0,1316.4
Gujarat,KHEDA,2005,Kharif,Cotton(lint),23200.0,71000.0,1316.4
Gujarat,KHEDA,2005,Kharif,Groundnut,100.0,200.0,1316.4
Gujarat,KHEDA,2005,Kharif,Rice,89700.0,218500.0,1316.4
Gujarat,KHEDA,2005,Rabi,Wheat,58200.0,145500.0,1316.4
Gujarat,KHEDA,2005,Summer,Bajra,14100.0,30500.0,1316.4
Gujarat,KHEDA,2005,Summer,Groundnut,200.0,300.0,1316.4
Gujarat,KHEDA,2005,Summer,Rice,1800.0,5500.0,1316.4
Gujarat,KHEDA,2005,Whole Year,Onion,100.0,3700.0,1316.4
Gujarat,KHEDA,2005,Whole Year,Potato,4800.0,131200.0,1316.4
Gujarat,MAHESANA,2005,Kharif,Bajra,56500.0,46300.0,1316.4
Gujarat,MAHESANA,2005,Kharif,Cotton(lint),46300.0,127100.0,1316.4
Gujarat,MAHESANA,2005,Kharif,Groundnut,3900.0,6800.0,1316.4
Gujarat,MAHESANA,2005,Kharif,Rice,6000.0,13600.0,1316.4
Gujarat,MAHESANA,2005,Rabi,Wheat,42900.0,125700.0,1316.4
Gujarat,MAHESANA,2005,Summer,Bajra,9400.0,21600.0,1316.4
Gujarat,MAHESANA,2005,Summer,Groundnut,300.0,400.0,1316.4
Gujarat,MAHESANA,2005,Whole Year,Onion,200.0,4900.0,1316.4
Gujarat,MAHESANA,2005,Whole Year,Potato,2700.0,71200.0,1316.4
Gujarat,NARMADA,2005,Kharif,Bajra,200.0,200.0,1316.4
Gujarat,NARMADA,2005,Kharif,Cotton(lint),41000.0,119100.0,1316.4
Gujarat,NARMADA,2005,Kharif,Groundnut,300.0,500.0,1316.4
Gujarat,NARMADA,2005,Kharif,Rice,10800.0,8600.0,1316.4
Gujarat,NARMADA,2005,Rabi,Wheat,1900.0,4100.0,1316.4
Gujarat,NARMADA,2005,Summer,Bajra,300.0,600.0,1316.4
Gujarat,NARMADA,2005,Summer,Groundnut,1500.0,2000.0,1316.4
Gujarat,NAVSARI,2005,Kharif,Groundnut,100.0,100.0,1316.4
Gujarat,NAVSARI,2005,Kharif,Rice,34900.0,87400.0,1316.4
Gujarat,NAVSARI,2005,Rabi,Wheat,500.0,1400.0,1316.4
Gujarat,NAVSARI,2005,Summer,Groundnut,100.0,100.0,1316.4
Gujarat,NAVSARI,2005,Summer,Rice,5600.0,17900.0,1316.4
Gujarat,NAVSARI,2005,Whole Year,Onion,100.0,3200.0,1316.4
Gujarat,PANCH MAHALS,2005,Kharif,Bajra,9100.0,5900.0,1316.4
Gujarat,PANCH MAHALS,2005,Kharif,Cotton(lint),10400.0,25500.0,1316.4
Gujarat,PANCH MAHALS,2005,Kharif,Groundnut,400.0,700.0,1316.4
Gujarat,PANCH MAHALS,2005,Kharif,Rice,71300.0,62800.0,1316.4
Gujarat,PANCH MAHALS,2005,Rabi,Wheat,19800.0,41500.0,1316.4
Gujarat,PANCH MAHALS,2005,Summer,Bajra,1500.0,3400.0,1316.4
Gujarat,PANCH MAHALS,2005,Summer,Groundnut,1900.0,2300.0,1316.4
Gujarat,PANCH MAHALS,2005,Summer,Rice,1200.0,3700.0,1316.4
Gujarat,PANCH MAHALS,2005,Whole Year,Onion,300.0,9700.0,1316.4
Gujarat,PANCH MAHALS,2005,Whole Year,Potato,100.0,1700.0,1316.4
Gujarat,PATAN,2005,Kharif,Bajra,91500.0,56300.0,1316.4
Gujarat,PATAN,2005,Kharif,Cotton(lint),83300.0,133800.0,1316.4
Gujarat,PATAN,2005,Rabi,Wheat,21600.0,55000.0,1316.4
Gujarat,PATAN,2005,Summer,Bajra,3500.0,6700.0,1316.4
Gujarat,PATAN,2005,Whole Year,Potato,100.0,3300.0,1316.4
Gujarat,PORBANDAR,2005,Kharif,Bajra,1000.0,1700.0,1316.4
Gujarat,PORBANDAR,2005,Kharif,Cotton(lint),11700.0,37700.0,1316.4
Gujarat,PORBANDAR,2005,Kharif,Groundnut,88300.0,184300.0,1316.4
Gujarat,PORBANDAR,2005,Rabi,Wheat,6200.0,16300.0,1316.4
Gujarat,PORBANDAR,2005,Summer,Bajra,100.0,300.0,1316.4
Gujarat,PORBANDAR,2005,Summer,Groundnut,100.0,100.0,1316.4
Gujarat,PORBANDAR,2005,Whole Year,Onion,1300.0,38700.0,1316.4
Gujarat,RAJKOT,2005,Kharif,Bajra,34700.0,59000.0,1316.4
Gujarat,RAJKOT,2005,Kharif,Cotton(lint),221000.0,1334800.0,1316.4
Gujarat,RAJKOT,2005,Kharif,Groundnut,381200.0,811100.0,1316.4
Gujarat,RAJKOT,2005,Rabi,Wheat,73700.0,268700.0,1316.4
Gujarat,RAJKOT,2005,Summer,Bajra,100.0,300.0,1316.4
Gujarat,RAJKOT,2005,Summer,Groundnut,800.0,1400.0,1316.4
Gujarat,RAJKOT,2005,Whole Year,Onion,8200.0,252700.0,1316.4
Gujarat,SABAR KANTHA,2005,Kharif,Bajra,14400.0,13900.0,1316.4
Gujarat,SABAR KANTHA,2005,Kharif,Cotton(lint),71300.0,321300.0,1316.4
Gujarat,SABAR KANTHA,2005,Kharif,Groundnut,45100.0,98000.0,1316.4
Gujarat,SABAR KANTHA,2005,Kharif,Rice,5800.0,14000.0,1316.4
Gujarat,SABAR KANTHA,2005,Rabi,Wheat,84000.0,224300.0,1316.4
Gujarat,SABAR KANTHA,2005,Summer,Bajra,7400.0,17400.0,1316.4
Gujarat,SABAR KANTHA,2005,Summer,Groundnut,3400.0,5600.0,1316.4
Gujarat,SABAR KANTHA,2005,Whole Year,Onion,100.0,3000.0,1316.4
Gujarat,SABAR KANTHA,2005,Whole Year,Potato,4100.0,104400.0,1316.4
Gujarat,SURAT,2005,Kharif,Bajra,300.0,300.0,1316.4
Gujarat,SURAT,2005,Kharif,Cotton(lint),5500.0,18100.0,1316.4
Gujarat,SURAT,2005,Kharif,Groundnut,8800.0,6400.0,1316.4
Gujarat,SURAT,2005,Kharif,Rice,68300.0,131200.0,1316.4
Gujarat,SURAT,2005,Rabi,Wheat,6500.0,16300.0,1316.4
Gujarat,SURAT,2005,Summer,Groundnut,10200.0,19600.0,1316.4
Gujarat,SURAT,2005,Summer,Rice,3700.0,10700.0,1316.4
Gujarat,SURAT,2005,Whole Year,Onion,700.0,20800.0,1316.4
Gujarat,SURENDRANAGAR,2005,Kharif,Bajra,66800.0,75900.0,1316.4
Gujarat,SURENDRANAGAR,2005,Kharif,Cotton(lint),422600.0,983300.0,1316.4
Gujarat,SURENDRANAGAR,2005,Kharif,Groundnut,23200.0,44900.0,1316.4
Gujarat,SURENDRANAGAR,2005,Kharif,Rice,500.0,1100.0,1316.4
Gujarat,SURENDRANAGAR,2005,Rabi,Wheat,35300.0,77500.0,1316.4
Gujarat,SURENDRANAGAR,2005,Summer,Bajra,300.0,800.0,1316.4
Gujarat,SURENDRANAGAR,2005,Summer,Groundnut,300.0,600.0,1316.4
Gujarat,SURENDRANAGAR,2005,Whole Year,Onion,400.0,13300.0,1316.4
Gujarat,VADODARA,2005,Kharif,Bajra,7100.0,7300.0,1316.4
Gujarat,VADODARA,2005,Kharif,Cotton(lint),178100.0,463900.0,1316.4
Gujarat,VADODARA,2005,Kharif,Groundnut,1000.0,1700.0,1316.4
Gujarat,VADODARA,2005,Kharif,Rice,53100.0,61300.0,1316.4
Gujarat,VADODARA,2005,Rabi,Wheat,15700.0,35400.0,1316.4
Gujarat,VADODARA,2005,Summer,Bajra,3800.0,7900.0,1316.4
Gujarat,VADODARA,2005,Summer,Groundnut,10100.0,16100.0,1316.4
Gujarat,VADODARA,2005,Whole Year,Onion,100.0,3700.0,1316.4
Gujarat,VADODARA,2005,Whole Year,Potato,300.0,7700.0,1316.4
Gujarat,VALSAD,2005,Kharif,Rice,47500.0,94800.0,1316.4
Gujarat,VALSAD,2005,Rabi,Wheat,600.0,1500.0,1316.4
Gujarat,VALSAD,2005,Summer,Rice,1700.0,4900.0,1316.4
Gujarat,VALSAD,2005,Whole Year,Onion,100.0,1300.0,1316.4
Gujarat,AHMADABAD,2006,Kharif,Bajra,23500.0,16300.0,1478.0
Gujarat,AHMADABAD,2006,Kharif,Cotton(lint),174800.0,221100.0,1478.0
Gujarat,AHMADABAD,2006,Kharif,Groundnut,200.0,200.0,1478.0
Gujarat,AHMADABAD,2006,Kharif,Rice,97300.0,178800.0,1478.0
Gujarat,AHMADABAD,2006,Rabi,Wheat,132400.0,228900.0,1478.0
Gujarat,AHMADABAD,2006,Summer,Bajra,1100.0,2800.0,1478.0
Gujarat,AHMADABAD,2006,Summer,Groundnut,100.0,200.0,1478.0
Gujarat,AHMADABAD,2006,Summer,Rice,2800.0,8100.0,1478.0
Gujarat,AMRELI,2006,Kharif,Bajra,22300.0,35300.0,1478.0
Gujarat,AMRELI,2006,Kharif,Cotton(lint),194300.0,890100.0,1478.0
Gujarat,AMRELI,2006,Kharif,Groundnut,276700.0,113400.0,1478.0
Gujarat,AMRELI,2006,Rabi,Wheat,27800.0,92700.0,1478.0
Gujarat,AMRELI,2006,Summer,Bajra,2000.0,4700.0,1478.0
Gujarat,AMRELI,2006,Summer,Groundnut,2100.0,3600.0,1478.0
Gujarat,AMRELI,2006,Whole Year,Onion,1000.0,22400.0,1478.0
Gujarat,ANAND,2006,Kharif,Bajra,29700.0,30000.0,1478.0
Gujarat,ANAND,2006,Kharif,Cotton(lint),3600.0,10900.0,1478.0
Gujarat,ANAND,2006,Kharif,Rice,72400.0,125200.0,1478.0
Gujarat,ANAND,2006,Rabi,Wheat,56800.0,89400.0,1478.0
Gujarat,ANAND,2006,Summer,Bajra,20500.0,51000.0,1478.0
Gujarat,ANAND,2006,Summer,Groundnut,700.0,1200.0,1478.0
Gujarat,ANAND,2006,Summer,Rice,6100.0,16500.0,1478.0
Gujarat,ANAND,2006,Whole Year,Onion,300.0,5400.0,1478.0
Gujarat,ANAND,2006,Whole Year,Potato,4700.0,96900.0,1478.0
Gujarat,BANAS KANTHA,2006,Kharif,Bajra,193400.0,38400.0,1478.0
Gujarat,BANAS KANTHA,2006,Kharif,Cotton(lint),16900.0,87400.0,1478.0
Gujarat,BANAS KANTHA,2006,Kharif,Groundnut,21400.0,20400.0,1478.0
Gujarat,BANAS KANTHA,2006,Rabi,Wheat,68100.0,170500.0,1478.0
Gujarat,BANAS KANTHA,2006,Summer,Bajra,81200.0,178100.0,1478.0
Gujarat,BANAS KANTHA,2006,Summer,Groundnut,1000.0,1800.0,1478.0
Gujarat,BANAS KANTHA,2006,Whole Year,Onion,100.0,1800.0,1478.0
Gujarat,BANAS KANTHA,2006,Whole Year,Potato,23300.0,494400.0,1478.0
Gujarat,BHARUCH,2006,Kharif,Bajra,2200.0,1600.0,1478.0
Gujarat,BHARUCH,2006,Kharif,Cotton(lint),153100.0,257100.0,1478.0
Gujarat,BHARUCH,2006,Kharif,Groundnut,700.0,700.0,1478.0
Gujarat,BHARUCH,2006,Kharif,Rice,10500.0,15200.0,1478.0
Gujarat,BHARUCH,2006,Rabi,Wheat,17700.0,19400.0,1478.0
Gujarat,BHARUCH,2006,Summer,Bajra,300.0,700.0,1478.0
Gujarat,BHARUCH,2006,Summer,Groundnut,1500.0,1400.0,1478.0
Gujarat,BHARUCH,2006,Summer,Rice,400.0,1100.0,1478.0
Gujarat,BHAVNAGAR,2006,Kharif,Bajra,46000.0,105000.0,1478.0
Gujarat,BHAVNAGAR,2006,Kharif,Cotton(lint),274600.0,1273500.0,1478.0
Gujarat,BHAVNAGAR,2006,Kharif,Groundnut,116600.0,142700.0,1478.0
Gujarat,BHAVNAGAR,2006,Rabi,Wheat,33300.0,93000.0,1478.0
Gujarat,BHAVNAGAR,2006,Summer,Bajra,4900.0,11500.0,1478.0
Gujarat,BHAVNAGAR,2006,Summer,Groundnut,18600.0,33100.0,1478.0
Gujarat,BHAVNAGAR,2006,Whole Year,Onion,20800.0,502200.0,1478.0
Gujarat,DANG,2006,Kharif,Groundnut,4400.0,4200.0,1478.0
Gujarat,DANG,2006,Kharif,Rice,16900.0,20400.0,1478.0
Gujarat,DANG,2006,Rabi,Wheat,300.0,900.0,1478.0
Gujarat,DANG,2006,Summer,Groundnut,400.0,800.0,1478.0
Gujarat,DANG,2006,Whole Year,Onion,300.0,7000.0,1478.0
Gujarat,DOHAD,2006,Kharif,Cotton(lint),1200.0,2300.0,1478.0
Gujarat,DOHAD,2006,Kharif,Groundnut,1400.0,1300.0,1478.0
Gujarat,DOHAD,2006,Kharif,Rice,45700.0,38700.0,1478.0
Gujarat,DOHAD,2006,Rabi,Wheat,56800.0,115700.0,1478.0
Gujarat,DOHAD,2006,Summer,Groundnut,400.0,700.0,1478.0
Gujarat,DOHAD,2006,Whole Year,Onion,600.0,13600.0,1478.0
Gujarat,GANDHINAGAR,2006,Kharif,Bajra,20500.0,18400.0,1478.0
Gujarat,GANDHINAGAR,2006,Kharif,Cotton(lint),26600.0,100100.0,1478.0
Gujarat,GANDHINAGAR,2006,Kharif,Groundnut,2600.0,2500.0,1478.0
Gujarat,GANDHINAGAR,2006,Kharif,Rice,11300.0,25600.0,1478.0
Gujarat,GANDHINAGAR,2006,Rabi,Wheat,27500.0,80900.0,1478.0
Gujarat,GANDHINAGAR,2006,Summer,Bajra,5500.0,14700.0,1478.0
Gujarat,GANDHINAGAR,2006,Summer,Groundnut,300.0,600.0,1478.0
Gujarat,GANDHINAGAR,2006,Summer,Rice,3000.0,8600.0,1478.0
Gujarat,GANDHINAGAR,2006,Whole Year,Onion,100.0,1200.0,1478.0
Gujarat,GANDHINAGAR,2006,Whole Year,Potato,3800.0,93600.0,1478.0
Gujarat,JAMNAGAR,2006,Kharif,Bajra,8600.0,11300.0,1478.0
Gujarat,JAMNAGAR,2006,Kharif,Cotton(lint),173000.0,882900.0,1478.0
Gujarat,JAMNAGAR,2006,Kharif,Groundnut,330200.0,466200.0,1478.0
Gujarat,JAMNAGAR,2006,Rabi,Wheat,49900.0,146500.0,1478.0
Gujarat,JAMNAGAR,2006,Summer,Bajra,1000.0,2300.0,1478.0
Gujarat,JAMNAGAR,2006,Summer,Groundnut,4500.0,8300.0,1478.0
Gujarat,JAMNAGAR,2006,Whole Year,Onion,3400.0,74800.0,1478.0
Gujarat,JAMNAGAR,2006,Whole Year,Potato,1000.0,20500.0,1478.0
Gujarat,JUNAGADH,2006,Kharif,Bajra,14800.0,20900.0,1478.0
Gujarat,JUNAGADH,2006,Kharif,Cotton(lint),49100.0,242900.0,1478.0
Gujarat,JUNAGADH,2006,Kharif,Groundnut,374000.0,420700.0,1478.0
Gujarat,JUNAGADH,2006,Rabi,Wheat,142300.0,521400.0,1478.0
Gujarat,JUNAGADH,2006,Summer,Bajra,7600.0,19600.0,1478.0
Gujarat,JUNAGADH,2006,Summer,Groundnut,21400.0,34000.0,1478.0
Gujarat,JUNAGADH,2006,Whole Year,Onion,5100.0,116400.0,1478.0
Gujarat,KACHCHH,2006,Kharif,Bajra,79600.0,80100.0,1478.0
Gujarat,KACHCHH,2006,Kharif,Cotton(lint),63900.0,202100.0,1478.0
Gujarat,KACHCHH,2006,Kharif,Groundnut,47800.0,72000.0,1478.0
Gujarat,KACHCHH,2006,Rabi,Wheat,25500.0,66300.0,1478.0
Gujarat,KACHCHH,2006,Summer,Bajra,2700.0,6300.0,1478.0
Gujarat,KACHCHH,2006,Summer,Groundnut,15100.0,29400.0,1478.0
Gujarat,KACHCHH,2006,Whole Year,Onion,1000.0,22700.0,1478.0
Gujarat,KACHCHH,2006,Whole Year,Potato,400.0,7600.0,1478.0
Gujarat,KHEDA,2006,Kharif,Bajra,46900.0,27600.0,1478.0
Gujarat,KHEDA,2006,Kharif,Cotton(lint),15600.0,43700.0,1478.0
Gujarat,KHEDA,2006,Kharif,Groundnut,200.0,200.0,1478.0
Gujarat,KHEDA,2006,Kharif,Rice,92400.0,169300.0,1478.0
Gujarat,KHEDA,2006,Rabi,Wheat,62600.0,151900.0,1478.0
Gujarat,KHEDA,2006,Summer,Bajra,14400.0,35800.0,1478.0
